Date,Cash,Equity,Positions,Market_Value,Total_Exposure,Drawdown
2021-08-17,114241.104594879,131193.424541168,1,16952.3199462891,0.129216231724856,-0.385414244490528
2021-08-18,116492.291736572,116492.291736572,0,0,0,-0.454282839415592
2021-08-19,81271.0596406288,99981.2897698708,1,18710.2301292419,0.187137315114735,-0.531629906567875
2021-08-20,80269.1882141953,118571.939545525,2,38302.7513313294,0.323033860103329,-0.444540568228384
2021-08-21,1e+05,138302.751331329,2,38302.7513313294,0.276948585350758,-0.352110052670123
2021-08-22,1e+05,138302.751331329,2,38302.7513313294,0.276948585350758,-0.352110052670123
2021-08-23,1e+05,140955.148801804,2,40955.1488018036,0.290554471758889,-0.339684691345774
2021-08-24,1e+05,142543.098535538,2,42543.0985355377,0.29845779257374,-0.33224581786388
2021-08-25,86242.7169287605,142965.604996006,3,56722.8880672455,0.39675898317522,-0.330266553635336
2021-08-26,83711.728,155255.728,4,71544,0.460813915992845,-0.272692520804569
2021-08-27,133173.376102734,176436.13584547,3,43262.7597427368,0.245203509674617,-0.17347126026325
2021-08-28,1e+05,143262.759742737,3,43262.7597427368,0.301981895507427,-0.328874509215721
2021-08-29,1e+05,143262.759742737,3,43262.7597427368,0.301981895507427,-0.328874509215721
2021-08-30,1e+05,142571.5,3,42571.5,0.298597545792813,-0.332112769004494
2021-08-31,1e+05,143313.340900421,3,43313.3409004211,0.302228254733917,-0.328637557866073
2021-09-01,87824.0362370396,142272.716071405,4,54448.6798343659,0.38270640596359,-0.333512445452698
2021-09-02,1e+05,157705.179834366,4,57705.1798343659,0.365905418547268,-0.261217874026556
2021-09-03,1e+05,156272.320165634,4,56272.3201656342,0.360091410340556,-0.267930216090393
2021-09-04,1e+05,156272.320165634,4,56272.3201656342,0.360091410340556,-0.267930216090393
2021-09-05,1e+05,156272.320165634,4,56272.3201656342,0.360091410340556,-0.267930216090393
2021-09-06,1e+05,156272.320165634,4,56272.3201656342,0.360091410340556,-0.267930216090393
2021-09-07,1e+05,155707.859668732,4,55707.8596687317,0.357771661541364,-0.270574474994049
2021-09-08,84515.4209848518,154064.140558826,5,69548.7195739746,0.451427044098031,-0.278274604436813
2021-09-09,1e+05,169995.439147949,5,69995.4391479492,0.411748923963962,-0.203643202642963
2021-09-10,1e+05,169744.158721924,5,69744.1587219238,0.410878107659535,-0.204820345255207
2021-09-11,1e+05,169744.158721924,5,69744.1587219238,0.410878107659535,-0.204820345255207
2021-09-12,1e+05,169744.158721924,5,69744.1587219238,0.410878107659535,-0.204820345255207
2021-09-13,114855.829087353,174391.928235149,4,59536.0991477966,0.341392515985708,-0.183047509095851
2021-09-14,117800.02262508,158691.703693501,3,40891.6810684204,0.257680018026646,-0.256596426622352
2021-09-15,112533.453622723,143368.732694531,2,30835.2790718079,0.215076735995897,-0.328378070717606
2021-09-16,1e+05,130226.979915619,2,30226.9799156189,0.232109966269698,-0.389941629170276
2021-09-17,1e+05,129795.640590668,2,29795.6405906677,0.229558099602384,-0.391962271636415
2021-09-18,1e+05,129795.640590668,2,29795.6405906677,0.229558099602384,-0.391962271636415
2021-09-19,1e+05,129795.640590668,2,29795.6405906677,0.229558099602384,-0.391962271636415
2021-09-20,112345.441978207,128168.521693935,1,15823.0797157288,0.123455272063714,-0.399584636095223
2021-09-21,1e+05,115792.030189514,1,15792.0301895142,0.136382704091704,-0.457563268853715
2021-09-22,1e+05,116611.75,1,16611.75,0.142453483461144,-0.453723227930967
2021-09-23,1e+05,117363.159431458,1,17363.1594314575,0.147943865141071,-0.450203192268018
2021-09-24,1e+05,117450.100236893,1,17450.1002368927,0.148574587860687,-0.449795911333171
2021-09-25,1e+05,117450.100236893,1,17450.1002368927,0.148574587860687,-0.449795911333171
2021-09-26,1e+05,117450.100236893,1,17450.1002368927,0.148574587860687,-0.449795911333171
2021-09-27,118729.242341318,118729.242341318,0,0,0,-0.443803671101607
2021-09-28,1e+05,1e+05,0,0,0,-0.53154225704611
2021-09-29,1e+05,1e+05,0,0,0,-0.53154225704611
2021-09-30,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-01,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-02,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-03,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-04,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-05,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-06,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-07,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-08,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-09,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-10,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-11,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-12,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-13,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-14,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-15,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-16,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-17,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-18,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-19,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-20,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-21,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-22,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-23,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-24,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-25,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-26,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-27,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-28,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-29,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-30,1e+05,1e+05,0,0,0,-0.53154225704611
2021-10-31,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-01,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-02,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-03,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-04,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-05,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-06,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-07,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-08,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-09,1e+05,1e+05,0,0,0,-0.53154225704611
2021-11-10,84074.0901527405,99984.0900001526,1,15909.9998474121,0.159125315311544,-0.531616788672299
2021-11-11,1e+05,116059.999465942,1,16059.9994659424,0.138376697741199,-0.456307946029549
2021-11-12,1e+05,116040.000915527,1,16040.0009155273,0.138228203972558,-0.456401630787447
2021-11-13,1e+05,116040.000915527,1,16040.0009155273,0.138228203972558,-0.456401630787447
2021-11-14,1e+05,116040.000915527,1,16040.0009155273,0.138228203972558,-0.456401630787447
2021-11-15,1e+05,115989.999771118,1,15989.9997711182,0.137856710084241,-0.456635865019997
2021-11-16,1e+05,115920.000076294,1,15920.0000762939,0.137336094425604,-0.456963784010446
2021-11-17,81956.6145057411,115361.974754307,2,33405.3602485657,0.289569941219462,-0.459577896838938
2021-11-18,81842.9814816895,133256.90045752,3,51413.9189758301,0.385825565500228,-0.375747731786392
2021-11-19,96939.3714317932,148831.212927307,3,51891.8414955139,0.348662357007459,-0.302788659109839
2021-11-20,1e+05,151891.841495514,3,51891.8414955139,0.341636792237103,-0.288450907599015
2021-11-21,1e+05,151891.841495514,3,51891.8414955139,0.341636792237103,-0.288450907599015
2021-11-22,1e+05,153477.820407867,3,53477.8204078674,0.348440056457344,-0.281021266582479
2021-11-23,1e+05,156881.440135956,3,56881.4401359558,0.362575968748512,-0.265076746425543
2021-11-24,80518.4589415283,157022.354929993,4,76503.8959884644,0.487216587871027,-0.26441662016191
2021-11-25,1e+05,176503.895988464,4,76503.8959884644,0.433440268046346,-0.173153832626758
2021-11-26,82370.2874471245,170965.389722973,5,88595.1022758484,0.518204897607669,-0.199099394071439
2021-11-27,1e+05,188595.102275848,5,88595.1022758484,0.469763536840235,-0.11651164055698
2021-11-28,1e+05,188595.102275848,5,88595.1022758484,0.469763536840235,-0.11651164055698
2021-11-29,1e+05,189668.978406906,5,89668.9784069061,0.472765652876217,-0.111480984671306
2021-11-30,1e+05,188445.948862076,5,88445.9488620758,0.469343859054299,-0.117210361272678
2021-12-01,101413.744337257,186324.096574959,5,84910.3522377014,0.455713210467878,-0.127150342605721
2021-12-02,1e+05,186963.448881149,5,86963.4488811493,0.46513609693,-0.124155247222618
2021-12-03,1e+05,185526.27955246,5,85526.2795524597,0.460992802522492,-0.130887778222222
2021-12-04,1e+05,185526.27955246,5,85526.2795524597,0.460992802522492,-0.130887778222222
2021-12-05,1e+05,185526.27955246,5,85526.2795524597,0.460992802522492,-0.130887778222222
2021-12-06,117468.753849327,187503.234207451,4,70034.4803581238,0.373510785849372,-0.121626581066229
2021-12-07,118404.617456329,173020.218929184,3,54615.6014728546,0.315660226364691,-0.189473387550465
2021-12-08,101225.661428234,153965.442212841,3,52739.7807846069,0.342542976051079,-0.278736964480749
2021-12-09,82655.1526112804,151814.032087828,4,69158.8794765472,0.455549981285902,-0.288815411794068
2021-12-10,82073.9515933151,170353.082906639,5,88279.131313324,0.518212701567044,-0.201967792763189
2021-12-11,1e+05,188279.131313324,5,88279.131313324,0.46887369140457,-0.117991830996411
2021-12-12,1e+05,188279.131313324,5,88279.131313324,0.46887369140457,-0.117991830996411
2021-12-13,1e+05,183860.868686676,5,83860.868686676,0.456110477915703,-0.138689524374982
2021-12-14,1e+05,182455.059343338,5,82455.059343338,0.451919829683521,-0.145275147095018
2021-12-15,103363.449213985,181793.450472836,5,78430.0012588501,0.431423690209178,-0.148374505076956
2021-12-16,1e+05,178044.997692108,5,78044.9976921082,0.438344231535619,-0.165934422369244
2021-12-17,117843.198502594,177063.680436188,4,59220.4819335938,0.334458663615864,-0.170531479037546
2021-12-18,1e+05,159220.481933594,4,59220.4819335938,0.371940099756091,-0.25411932401358
2021-12-19,1e+05,159220.481933594,4,59220.4819335938,0.371940099756091,-0.25411932401358
2021-12-20,130483.865102787,156951.244653721,2,26467.3795509338,0.168634403692232,-0.264749741757141
2021-12-21,1e+05,128056.600374222,2,28056.6003742218,0.219095308576298,-0.400108940183438
2021-12-22,82688.5457943306,128353.225914799,3,45664.6801204681,0.355773528830358,-0.398719374871026
2021-12-23,82788.2051724167,145536.956002113,4,62748.7508296967,0.431153382298208,-0.318220860748704
2021-12-24,1e+05,162748.750829697,4,62748.7508296967,0.385555959783422,-0.237590875177552
2021-12-25,1e+05,162748.750829697,4,62748.7508296967,0.385555959783422,-0.237590875177552
2021-12-26,1e+05,162748.750829697,4,62748.7508296967,0.385555959783422,-0.237590875177552
2021-12-27,1e+05,164466.998672485,4,64466.9986724854,0.391975284968038,-0.229541610114871
2021-12-28,1e+05,164118.999004364,4,64118.999004364,0.390686022906215,-0.231171841505639
2021-12-29,1e+05,163640.500497818,4,63640.500497818,0.388904337888325,-0.233413404809472
2021-12-30,1e+05,163009.748506546,4,63009.748506546,0.386539756571772,-0.236368211351422
2021-12-31,82095.2833113613,163035.362672323,5,80940.0793609619,0.496457198206989,-0.236248219808545
2022-01-01,1e+05,180940.079360962,5,80940.0793609619,0.447330849233754,-0.15237218812666
2022-01-02,1e+05,180940.079360962,5,80940.0793609619,0.447330849233754,-0.15237218812666
2022-01-03,114707.71730711,186704.796069164,4,71997.0787620544,0.385619867715575,-0.125366926347729
2022-01-04,177297.467633415,177297.467633415,0,0,0,-0.169436284810099
2022-01-05,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-06,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-07,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-08,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-09,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-10,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-11,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-12,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-13,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-14,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-15,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-16,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-17,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-18,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-19,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-20,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-21,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-22,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-23,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-24,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-25,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-26,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-27,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-28,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-29,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-30,1e+05,1e+05,0,0,0,-0.53154225704611
2022-01-31,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-01,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-02,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-03,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-04,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-05,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-06,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-07,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-08,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-09,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-10,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-11,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-12,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-13,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-14,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-15,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-16,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-17,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-18,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-19,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-20,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-21,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-22,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-23,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-24,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-25,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-26,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-27,1e+05,1e+05,0,0,0,-0.53154225704611
2022-02-28,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-01,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-02,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-03,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-04,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-05,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-06,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-07,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-08,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-09,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-10,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-11,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-12,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-13,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-14,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-15,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-16,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-17,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-18,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-19,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-20,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-21,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-22,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-23,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-24,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-25,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-26,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-27,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-28,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-29,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-30,1e+05,1e+05,0,0,0,-0.53154225704611
2022-03-31,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-01,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-02,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-03,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-04,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-05,1e+05,1e+05,0,0,0,-0.53154225704611
2022-04-06,84444.7607230911,99984.4603004227,1,15539.6995773315,0.155421147752756,-0.531615053972012
2022-04-07,1e+05,115977.360084534,1,15977.3600845337,0.137762750185796,-0.456695076610488
2022-04-08,1e+05,117118.599788666,1,17118.5997886658,0.146164655482181,-0.451348850850817
2022-04-09,1e+05,117118.599788666,1,17118.5997886658,0.146164655482181,-0.451348850850817
2022-04-10,1e+05,117118.599788666,1,17118.5997886658,0.146164655482181,-0.451348850850817
2022-04-11,1e+05,116043.839492798,1,16043.8394927979,0.138256710247799,-0.456383648675004
2022-04-12,1e+05,116381.779830933,1,16381.7798309326,0.140758973223561,-0.454800540994447
2022-04-13,1e+05,116514.739704132,1,16514.7397041321,0.141739489321851,-0.454177680173423
2022-04-14,1e+05,116437.180042267,1,16437.1800422668,0.141167795684335,-0.454541014414839
2022-04-15,1e+05,116437.180042267,1,16437.1800422668,0.141167795684335,-0.454541014414839
2022-04-16,1e+05,116437.180042267,1,16437.1800422668,0.141167795684335,-0.454541014414839
2022-04-17,1e+05,116437.180042267,1,16437.1800422668,0.141167795684335,-0.454541014414839
2022-04-18,1e+05,116999.489704132,1,16999.4897041321,0.145295417502421,-0.451906831264454
2022-04-19,1e+05,116725.260295868,1,16725.2602958679,0.14328741056969,-0.453191480160924
2022-04-20,1e+05,117027.190338135,1,17027.1903381348,0.145497728253895,-0.451777065499621
2022-04-21,1e+05,116398.400211334,1,16398.4002113342,0.140881663163421,-0.454722681535548
2022-04-22,84130.5466993713,115667.886104431,2,31537.3394050598,0.272654238503038,-0.458144831432706
2022-04-23,1e+05,131537.33940506,2,31537.3394050598,0.239759596383068,-0.383803148681459
2022-04-24,1e+05,131537.33940506,2,31537.3394050598,0.239759596383068,-0.383803148681459
2022-04-25,115197.626653305,130575.22614061,1,15377.5994873047,0.117768124488985,-0.388310242764762
2022-04-26,1e+05,115349.599914551,1,15349.5999145508,0.133070248409371,-0.459635867733953
2022-04-27,81803.8920200539,115547.022112675,2,33743.1300926209,0.292029422097235,-0.458711028160532
2022-04-28,85043.1984601441,134602.267399353,3,49559.068939209,0.368188960682004,-0.369445256176231
2022-04-29,84118.2140360107,147857.344212555,4,63739.1301765442,0.431085317513311,-0.307350822510301
2022-04-30,1e+05,163739.130176544,4,63739.1301765442,0.389272436636376,-0.232951366442629
2022-05-01,1e+05,163739.130176544,4,63739.1301765442,0.389272436636376,-0.232951366442629
2022-05-02,1e+05,167453.099117279,4,67453.0991172791,0.402817860480665,-0.215552991368854
2022-05-03,1e+05,168540.681941986,4,68540.6819419861,0.406671440700464,-0.210458125415477
2022-05-04,1e+05,171236.489646912,4,71236.4896469116,0.416012321870185,-0.197829405486606
2022-05-05,1e+05,172069.531059265,4,72069.5310592651,0.418839585460616,-0.193926958488423
2022-05-06,139898.163399963,175095.644723206,2,35197.4813232422,0.201018599742347,-0.179750894719109
2022-05-07,1e+05,135197.481323242,2,35197.4813232422,0.260341250286231,-0.366656930462632
2022-05-08,1e+05,135197.481323242,2,35197.4813232422,0.260341250286231,-0.366656930462632
2022-05-09,1e+05,131349.280082703,2,31349.2800827026,0.238671122239604,-0.384684127138388
2022-05-10,1e+05,132200.219917297,2,32200.2199172974,0.243571606291135,-0.38069783359535
2022-05-11,116811.171573181,132557.371173401,1,15746.1996002197,0.118787808334112,-0.379024730882075
2022-05-12,1e+05,115515.640319824,1,15515.6403198242,0.134316359904742,-0.458858038599018
2022-05-13,1e+05,116788.960479736,1,16788.9604797363,0.143754687179096,-0.452893071717316
2022-05-14,1e+05,116788.960479736,1,16788.9604797363,0.143754687179096,-0.452893071717316
2022-05-15,1e+05,116788.960479736,1,16788.9604797363,0.143754687179096,-0.452893071717316
2022-05-16,117724.897679504,117724.897679504,0,0,0,-0.448508601435817
2022-05-17,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-18,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-19,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-20,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-21,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-22,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-23,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-24,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-25,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-26,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-27,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-28,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-29,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-30,1e+05,1e+05,0,0,0,-0.53154225704611
2022-05-31,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-01,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-02,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-03,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-04,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-05,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-06,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-07,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-08,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-09,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-10,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-11,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-12,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-13,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-14,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-15,1e+05,1e+05,0,0,0,-0.53154225704611
2022-06-16,82143.8212283554,99982.1616595688,1,17838.3404312134,0.178415230628354,-0.531625822133074
2022-06-17,80771.1902946091,117464.31049572,2,36693.1202011108,0.312376755512031,-0.449729342275401
2022-06-18,1e+05,136693.120201111,2,36693.1202011108,0.268434286576572,-0.359650494332628
2022-06-19,1e+05,136693.120201111,2,36693.1202011108,0.268434286576572,-0.359650494332628
2022-06-20,1e+05,136693.120201111,2,36693.1202011108,0.268434286576572,-0.359650494332628
2022-06-21,1e+05,138136.329296112,2,38136.3292961121,0.276077477159265,-0.35288966958008
2022-06-22,80628.4576509972,136733.078111507,3,56104.6204605103,0.410322222211339,-0.359463308407453
2022-06-23,81247.2058889847,156407.806093452,4,75160.6002044678,0.480542513073548,-0.267295521770916
2022-06-24,80653.9531260376,177057.47389325,5,96403.5207672119,0.544475862257783,-0.17056055406851
2022-06-25,1e+05,196403.520767212,5,96403.5207672119,0.490844157938872,-0.079932499531944
2022-06-26,1e+05,196403.520767212,5,96403.5207672119,0.490844157938872,-0.079932499531944
2022-06-27,1e+05,198716.402557373,5,98716.402557373,0.496770278079445,-0.0690976257005637
2022-06-28,1e+05,203425.958465576,5,103425.958465576,0.508420652141491,-0.0470353463898437
2022-06-29,1e+05,199051.597442627,5,99051.597442627,0.497617696693827,-0.0675273793066063
2022-06-30,1e+05,198682.881790161,5,98682.8817901611,0.496685375715383,-0.0692546563300654
2022-07-01,1e+05,201297.437698364,5,101297.437698364,0.503222688061009,-0.0570065667342295
2022-07-02,1e+05,201297.437698364,5,101297.437698364,0.503222688061009,-0.0570065667342295
2022-07-03,1e+05,201297.437698364,5,101297.437698364,0.503222688061009,-0.0570065667342295
2022-07-04,1e+05,201297.437698364,5,101297.437698364,0.503222688061009,-0.0570065667342295
2022-07-05,118541.979651459,199049.800482758,4,80507.8208312988,0.404460695946654,-0.0675357973042523
2022-07-06,101911.794749741,180468.985560898,4,78557.1908111572,0.435294688264587,-0.154579063509636
2022-07-07,82401.9992305298,181676.051201965,5,99274.0519714356,0.54643444369602,-0.148924471051519
2022-07-08,1e+05,197982.047042847,5,97982.0470428467,0.494903697109676,-0.0725377709691713
2022-07-09,1e+05,197982.047042847,5,97982.0470428467,0.494903697109676,-0.0725377709691713
2022-07-10,1e+05,197982.047042847,5,97982.0470428467,0.494903697109676,-0.0725377709691713
2022-07-11,120632.786718685,196104.14729913,4,75471.3605804443,0.384853464956676,-0.0813349377235257
2022-07-12,119142.418063606,172725.997065987,3,53583.5790023804,0.310223011663437,-0.190851692650076
2022-07-13,102457.941638882,154144.850143368,3,51686.9085044861,0.335313884676737,-0.277896514138723
2022-07-14,82527.3949897575,150974.474442272,4,68447.0794525147,0.453368555879203,-0.292748384591234
2022-07-15,83485.9927475205,170200.661395287,5,86714.6686477661,0.50948490996973,-0.202681823135047
2022-07-16,1e+05,186714.668647766,5,86714.6686477661,0.464423439656751,-0.12532067748884
2022-07-17,1e+05,186714.668647766,5,86714.6686477661,0.464423439656751,-0.12532067748884
2022-07-18,1e+05,188693.848873138,5,88693.8488731384,0.470041018309869,-0.116049054476071
2022-07-19,1e+05,192785.139549255,5,92785.1395492554,0.481287820037339,-0.0968830865170507
2022-07-20,1e+05,193863.348873138,5,93863.3488731384,0.48417274032835,-0.0918321314540698
2022-07-21,1e+05,191574,5,91574,0.478008498021652,-0.102556763513514
2022-07-22,1e+05,190185.622028351,5,90185.6220283508,0.474197897120251,-0.109060727623171
2022-07-23,1e+05,190185.622028351,5,90185.6220283508,0.474197897120251,-0.109060727623171
2022-07-24,1e+05,190185.622028351,5,90185.6220283508,0.474197897120251,-0.109060727623171
2022-07-25,120075.825221436,195113.479487793,4,75037.6542663574,0.384584675868343,-0.0859757977926835
2022-07-26,117734.267892807,172293.797624558,3,54559.5297317505,0.316665663442164,-0.192876364398455
2022-07-27,1e+05,155183.618927002,3,55183.618927002,0.355602088084827,-0.273030321340401
2022-07-28,1e+05,155060.559463501,3,55060.559463501,0.355090679757682,-0.273606802925609
2022-07-29,1e+05,157794.25,3,57794.25,0.366263346097846,-0.260800617938981
2022-07-30,1e+05,157794.25,3,57794.25,0.366263346097846,-0.260800617938981
2022-07-31,1e+05,157794.25,3,57794.25,0.366263346097846,-0.260800617938981
2022-08-01,119093.278592598,157318.060559761,2,38224.7819671631,0.242977709178168,-0.263031364242909
2022-08-02,119823.455956116,138105.315270081,1,18281.8593139648,0.132376217947967,-0.353034957186426
2022-08-03,117121.052281178,117121.052281178,0,0,0,-0.45133736195975
